SURVYEAR,NCESSCH,LEANM,SCHNAM,LCITY,LSTATE,LZIP,TYPE,STATUS,GSLO,GSHI,LEVEL,TITLEISTAT,TITLEI,CHARTR,VIRTUALSTAT,FRELCH,REDLCH,TOTFRL,MEMBER,latitude,longitude
2013,402931001538,SWEETWATER,SWEETWATER ES,SWEETWATER,OK,73666,1,1,PK,08,1,4,1,2,VIRTUALNO,55,33,88,102,35.405200,-99.911500
2013,402931001539,SWEETWATER,SWEETWATER HS,SWEETWATER,OK,73666,1,1,09,12,3,4,1,2,VIRTUALNO,15,10,25,28,35.405200,-99.911500
2013,402934001540,SWINK,SWINK PUBLIC SCHOOL,SWINK,OK,74761,1,1,PK,08,1,5,1,2,VIRTUALNO,140,9,149,152,34.015600,-95.204200
2013,402938001541,TAHLEQUAH,CHEROKEE ES,TAHLEQUAH,OK,74464,1,1,KG,04,1,5,1,2,VIRTUALNO,295,46,341,411,35.917200,-94.959400
2013,402938001542,TAHLEQUAH,GREENWOOD ES,TAHLEQUAH,OK,74464,1,1,KG,04,1,5,1,2,VIRTUALNO,297,52,349,459,35.908800,-94.965800
2013,402938001543,TAHLEQUAH,SEQUOYAH ES,TAHLEQUAH,OK,74464,1,1,PK,PK,1,5,1,2,VIRTUALNO,140,17,157,219,35.910400,-94.974300
2013,402938001544,TAHLEQUAH,TAHLEQUAH HS,TAHLEQUAH,OK,74464,1,1,09,12,3,5,1,2,VIRTUALNO,581,125,706,1128,35.919900,-94.980000
2013,402938002401,TAHLEQUAH,TAHLEQUAH MS,TAHLEQUAH,OK,74464,1,1,05,08,2,5,1,2,VIRTUALNO,552,83,635,862,35.920100,-94.983700
2013,402938002727,TAHLEQUAH,HERITAGE ES,TAHLEQUAH,OK,74464,1,1,KG,04,1,5,1,2,VIRTUALNO,303,27,330,445,35.878100,-94.979900
2013,402940001546,TALIHINA,TALIHINA ES,TALIHINA,OK,74571,1,1,PK,06,1,5,1,2,VIRTUALNO,254,37,291,354,34.755800,-95.043100
2013,402940001547,TALIHINA,TALIHINA HS,TALIHINA,OK,74571,1,1,09,12,3,4,1,2,VIRTUALNO,124,21,145,183,34.755800,-95.043100
2013,402940001548,TALIHINA,TALIHINA JHS,TALIHINA,OK,74571,1,1,07,08,2,5,1,2,VIRTUALNO,85,17,102,116,34.755800,-95.043100
2013,402943001549,TALOGA,TALOGA ES,TALOGA,OK,73667,1,1,PK,08,1,4,1,2,VIRTUALNO,28,10,38,59,36.038500,-98.969600
2013,402943001550,TALOGA,TALOGA HS,TALOGA,OK,73667,1,1,09,12,3,4,1,2,VIRTUALNO,4,4,8,11,36.038500,-98.969600
2013,402952001551,TANNEHILL,TANNEHILL PUBLIC SCHOOL,MCALESTER,OK,74501,1,1,PK,08,1,5,1,2,VIRTUALNO,114,30,144,186,34.999500,-95.858100
2013,402961001552,TECUMSEH,BARNARD ES,TECUMSEH,OK,74873,1,1,01,02,1,5,1,2,VIRTUALNO,192,28,220,309,35.254700,-96.933700
2013,402961001553,TECUMSEH,JUVENILE CTR,TECUMSEH,OK,74873,1,1,09,12,3,4,1,2,VIRTUALNO,53,0,53,56,35.250100,-96.944800
2013,402961001554,TECUMSEH,KROUCH ES,TECUMSEH,OK,74873,1,1,PK,KG,1,5,1,2,VIRTUALNO,178,27,205,288,35.259200,-96.945100
2013,402961001555,TECUMSEH,TECUMSEH HS,TECUMSEH,OK,74873,1,1,09,12,3,4,1,2,VIRTUALNO,252,59,311,660,35.266200,-96.946600
2013,402961001556,TECUMSEH,TECUMSEH MS,TECUMSEH,OK,74873,1,1,06,08,2,4,1,2,VIRTUALNO,293,49,342,497,35.259100,-96.940100
2013,402961029610,TECUMSEH,CROSS TIMBERS ES,TECUMSEH,OK,74873,1,1,03,05,1,5,1,2,VIRTUALNO,265,45,310,458,35.254600,-96.950500
2013,402964001557,TEMPLE,TEMPLE ES,TEMPLE,OK,73568,1,1,PK,08,1,5,1,2,VIRTUALNO,72,16,88,112,34.266800,-98.239600
2013,402964029651,TEMPLE,TEMPLE HS,TEMPLE,OK,73568,1,1,09,12,3,4,1,2,VIRTUALNO,32,4,36,53,34.267000,-98.236100
2013,402967001559,TENKILLER,TENKILLER PUBLIC SCHOOL,WELLING,OK,74471,1,1,PK,08,1,5,1,2,VIRTUALNO,196,34,230,289,35.768000,-94.842000
2013,402976002008,TERRAL,TERRAL PUBLIC SCHOOL,TERRAL,OK,73569,1,1,PK,08,1,5,1,2,VIRTUALNO,57,6,63,66,33.897100,-97.936100
2013,402982001562,TEXHOMA,TEXHOMA ES,TEXHOMA,OK,73949,1,1,PK,08,1,4,1,2,VIRTUALNO,58,18,76,207,36.507200,-101.787100
2013,402982001563,TEXHOMA,TEXHOMA HS,TEXHOMA,OK,73949,1,1,09,12,3,5,1,2,VIRTUALNO,32,17,49,78,36.507200,-101.787100
2013,402985001564,THACKERVILLE,THACKERVILLE ES,THACKERVILLE,OK,73459,1,1,PK,08,1,4,1,2,VIRTUALNO,166,9,175,219,33.796100,-97.142000
2013,402985001565,THACKERVILLE,THACKERVILLE HS,THACKERVILLE,OK,73459,1,1,09,12,3,5,1,2,VIRTUALNO,49,4,53,76,33.796100,-97.142000
2013,402988602106,MOUNTAIN VIEW-GOTEBO,MOUNTAIN VIEW-GOTEBO ES,MOUNTAIN VIEW,OK,73062,1,1,PK,08,1,5,1,2,VIRTUALNO,111,30,141,199,35.097200,-98.748000
2013,402988629691,MOUNTAIN VIEW-GOTEBO,MOUNTAIN VIEW-GOTEBO HS,MOUNTAIN VIEW,OK,73062,1,1,09,12,3,4,1,2,VIRTUALNO,33,13,46,71,35.097000,-98.743400
2013,403003001570,TIPTON,TIPTON ES,TIPTON,OK,73570,1,1,PK,08,1,5,1,2,VIRTUALNO,156,12,168,212,34.496700,-99.140400
2013,403003029764,TIPTON,TIPTON HS,TIPTON,OK,73570,1,1,09,12,3,5,1,2,VIRTUALNO,102,7,109,132,34.498300,-99.140900
2013,403004829728,WOODLAND,WOODLAND ES,FAIRFAX,OK,74637,1,1,PK,04,1,5,1,2,VIRTUALNO,131,35,166,193,36.570600,-96.707800
2013,403004829729,WOODLAND,WOODLAND UPPER ES,FAIRFAX,OK,74637,1,1,05,08,2,5,1,2,VIRTUALNO,91,17,108,123,36.570600,-96.707800
2013,403004829730,WOODLAND,WOODLAND HS,FAIRFAX,OK,74637,1,1,09,12,3,5,1,2,VIRTUALNO,72,15,87,110,36.571400,-96.708700
2013,403006001572,TISHOMINGO,TISHOMINGO ES,TISHOMINGO,OK,73460,1,1,PK,04,1,5,1,2,VIRTUALNO,266,51,317,445,34.230600,-96.662700
2013,403006001573,TISHOMINGO,TISHOMINGO HS,TISHOMINGO,OK,73460,1,1,09,12,3,5,1,2,VIRTUALNO,107,28,135,285,34.229600,-96.661500
2013,403006001574,TISHOMINGO,TISHOMINGO MS,TISHOMINGO,OK,73460,1,1,05,08,2,5,1,2,VIRTUALNO,139,28,167,240,34.230600,-96.662700
2013,403012001576,TONKAWA,TONKAWA ES,TONKAWA,OK,74653,1,1,PK,05,1,5,1,2,VIRTUALNO,219,49,268,362,36.683400,-97.301600
2013,403012002236,TONKAWA,TONKAWA MS,TONKAWA,OK,74653,1,1,06,08,2,5,1,2,VIRTUALNO,69,20,89,155,36.681500,-97.305300
2013,403012029686,TONKAWA,TONKAWA HS,TONKAWA,OK,74653,1,1,09,12,3,4,1,2,VIRTUALNO,88,19,107,193,36.681900,-97.304700
2013,403019701304,PORTER CONSOLIDATED,PORTER CONSOLIDATED ES,PORTER,OK,74454,1,1,PK,08,1,5,1,2,VIRTUALNO,209,51,260,407,35.869500,-95.522300
2013,403019701305,PORTER CONSOLIDATED,PORTER CONSOLIDATED HS,PORTER,OK,74454,1,1,09,12,3,5,1,2,VIRTUALNO,89,13,102,169,35.869500,-95.522300
2013,403024000989,TULSA,EISENHOWER INTERNATIONAL ES,TULSA,OK,74105,1,1,PK,05,1,6,2,2,VIRTUALNO,94,24,118,490,36.084300,-95.942900
2013,403024001017,TULSA,MAYO DEMONSTRATION ES,TULSA,OK,74104,1,1,PK,05,1,5,1,2,VIRTUALNO,128,51,179,342,36.146900,-95.950400
2013,403024001581,TULSA,ANDERSON ES,TULSA,OK,74110,1,1,PK,06,1,5,1,2,VIRTUALNO,327,9,336,339,36.195700,-95.964000
2013,403024001583,TULSA,BOOKER T. WASHINGTON HS,TULSA,OK,74106,1,1,09,12,3,5,1,2,VIRTUALNO,556,160,716,1318,36.188000,-95.970800
2013,403024001586,TULSA,BELL ES,TULSA,OK,74115,1,1,PK,06,1,5,1,2,VIRTUALNO,500,75,575,598,36.159400,-95.906600
2013,403024001591,TULSA,MEMORIAL JHS,TULSA,OK,74145,1,1,07,08,2,5,1,2,VIRTUALNO,450,61,511,550,36.081700,-95.892900
2013,403024001594,TULSA,CARVER MS,TULSA,OK,74106,1,1,06,08,2,5,1,2,VIRTUALNO,314,80,394,630,36.175300,-95.985300
2013,403024001596,TULSA,CENTRAL HS,TULSA,OK,74127,1,1,09,12,3,5,1,2,VIRTUALNO,506,46,552,555,36.162900,-96.026400
2013,403024001599,TULSA,CHOUTEAU ES,TULSA,OK,74127,1,1,PK,06,1,5,1,2,VIRTUALNO,341,34,375,414,36.158200,-96.038800
2013,403024001601,TULSA,CLINTON MS,TULSA,OK,74107,1,1,07,08,2,5,1,2,VIRTUALNO,300,31,331,334,36.104300,-96.017500
2013,403024001607,TULSA,EAST CENTRAL HS,TULSA,OK,74128,1,1,09,12,3,5,1,2,VIRTUALNO,959,154,1113,1116,36.146100,-95.840000
2013,403024001608,TULSA,THOMAS EDISON PREPARATORY HS,TULSA,OK,74105,1,1,09,12,3,5,1,2,VIRTUALNO,522,134,656,1151,36.103400,-95.947300
2013,403024001609,TULSA,EDISON PREPARATORY MS,TULSA,OK,74105,1,1,06,08,2,5,1,2,VIRTUALNO,445,95,540,827,36.103400,-95.947300
2013,403024001613,TULSA,EUGENE FIELD ES,TULSA,OK,74107,1,1,PK,06,1,5,1,2,VIRTUALNO,414,9,423,426,36.130700,-96.005200
2013,403024001614,TULSA,EAST CENTRAL JHS,TULSA,OK,74129,1,1,07,08,2,5,1,2,VIRTUALNO,605,76,681,684,36.134100,-95.841000
2013,403024001622,TULSA,HAMILTON ES,TULSA,OK,74115,1,1,PK,06,1,5,1,2,VIRTUALNO,513,40,553,556,36.187400,-95.907000
2013,403024001636,TULSA,LEWIS AND CLARK ES,TULSA,OK,74128,1,1,KG,06,1,5,1,2,VIRTUALNO,507,55,562,565,36.151100,-95.849300
2013,403024001644,TULSA,MARK TWAIN ES,TULSA,OK,74127,1,1,PK,06,1,5,1,2,VIRTUALNO,397,47,444,454,36.149400,-96.039300
2013,403024001649,TULSA,MCLAIN HS FOR SCIENCE AND TECH,TULSA,OK,74126,1,1,09,12,3,5,1,2,VIRTUALNO,503,33,536,539,36.225200,-95.974200
2013,403024001650,TULSA,MEMORIAL HS,TULSA,OK,74135,1,1,09,12,3,5,1,2,VIRTUALNO,798,137,935,1046,36.078800,-95.914600
2013,403024001653,TULSA,NATHAN HALE HS,TULSA,OK,74129,1,1,09,12,3,5,1,2,VIRTUALNO,901,124,1025,1028,36.132300,-95.897000
2013,403024001656,TULSA,PARK ES,TULSA,OK,74107,1,1,01,06,1,5,1,2,VIRTUALNO,220,34,254,268,36.107300,-96.030000
2013,403024001658,TULSA,PENN ES,TULSA,OK,74130,1,1,PK,06,1,5,1,2,VIRTUALNO,363,15,378,381,36.223800,-95.961300
2013,403024001664,TULSA,REMINGTON ES,TULSA,OK,74107,1,1,KG,06,1,5,1,2,VIRTUALNO,272,16,288,294,36.085100,-96.021300
2013,403024001666,TULSA,ROBERTSON ES,TULSA,OK,74107,1,1,KG,06,1,5,1,2,VIRTUALNO,377,56,433,436,36.092400,-96.023300
2013,403024001672,TULSA,SPRINGDALE ES,TULSA,OK,74110,1,1,PK,06,1,5,1,2,VIRTUALNO,510,28,538,541,36.176500,-95.955400
2013,403024001675,TULSA,DANIEL WEBSTER HS,TULSA,OK,74107,1,1,09,12,3,5,1,2,VIRTUALNO,500,52,552,555,36.106000,-96.015000
2013,403024001676,TULSA,WHITMAN ES,TULSA,OK,74106,1,1,PK,06,1,5,1,2,VIRTUALNO,399,16,415,418,36.210400,-95.981800
2013,403024001677,TULSA,HALE JHS,TULSA,OK,74129,1,1,07,08,2,5,1,2,VIRTUALNO,594,57,651,654,36.130400,-95.899400
2013,403024001679,TULSA,WILL ROGERS COLLEGE HS,TULSA,OK,74112,1,1,09,12,3,5,1,2,VIRTUALNO,531,77,608,611,36.153500,-95.933200
2013,403024002249,TULSA,KENDALL-WHITTIER ES,TULSA,OK,74104,1,1,PK,06,1,5,1,2,VIRTUALNO,954,105,1059,1183,36.153400,-95.953700
2013,403024002280,TULSA,GILCREASE ES,TULSA,OK,74126,1,1,01,06,1,5,1,2,VIRTUALNO,384,5,389,392,36.234000,-95.994400
2013,403024002281,TULSA,THOREAU DEMONSTRATION ACADEMY,TULSA,OK,74133,1,1,06,08,2,5,1,2,VIRTUALNO,252,78,330,644,36.059800,-95.893200
2013,403024002332,TULSA,OWEN ES,TULSA,OK,74115,1,1,PK,06,1,5,1,2,VIRTUALNO,462,60,522,525,36.171000,-95.925200
2013,403024002352,TULSA,HENRY ZARROW INTERNATIONAL SCH,TULSA,OK,74135,1,1,PK,05,1,6,2,2,VIRTUALNO,108,43,151,405,36.111200,-95.913200
2013,403024002390,TULSA,KIPP TULSA ACAD. COLLEGE PREP.,TULSA,OK,74106,1,2,05,08,N,N,N,2,N,-2,-2,-2,-2,36.184800,-95.967700
2013,403024002656,TULSA,JONES ES,TULSA,OK,74112,1,1,PK,06,1,5,1,2,VIRTUALNO,384,50,434,437,36.140000,-95.896700
2013,403024002663,TULSA,TRAICE,TULSA,OK,74110,1,1,09,12,3,5,1,2,VIRTUALNO,15,2,17,513,36.212700,-95.950000
2013,403024002664,TULSA,TULSA MET HS,TULSA,OK,74115,1,1,09,12,3,5,1,2,VIRTUALNO,74,9,83,86,36.184400,-95.908300
2013,403024002730,TULSA,DUAL LANGUAGE IMMERSION PROG,TULSA,OK,74130,1,1,PK,02,1,5,1,2,VIRTUALNO,112,19,131,158,36.224200,-95.963800
2013,403024002731,TULSA,CENTRAL JHS,TULSA,OK,74127,1,1,07,08,2,5,1,2,VIRTUALNO,289,32,321,324,36.162900,-96.026400
2013,403024002733,TULSA,WILL ROGERS COLLEGE JHS,TULSA,OK,74112,1,1,07,08,2,5,1,2,VIRTUALNO,395,63,458,461,36.153500,-95.933200
2013,403024002736,TULSA,TRAICE MS,TULSA,OK,74110,1,1,06,08,2,5,1,2,VIRTUALNO,45,4,49,213,36.213400,-95.950500
2013,403024002737,TULSA,MCLAIN JHS,TULSA,OK,74126,1,1,07,08,2,5,1,2,VIRTUALNO,405,19,424,427,36.225200,-95.974200
2013,403024002738,TULSA,PROJECT ACCEPT TRAICE ES,TULSA,OK,74127,1,1,KG,06,1,5,1,2,VIRTUALNO,43,0,43,104,36.159200,-96.005200
2013,403024002739,TULSA,MONROE DEMONSTRATION MS,TULSA,OK,74130,1,1,06,08,2,5,1,2,VIRTUALNO,171,12,183,186,36.224200,-95.963800
2013,403024002754,TULSA,ECDC PORTER,TULSA,OK,74107,1,1,PK,KG,1,5,1,2,VIRTUALNO,133,21,154,175,36.104400,-96.013100
2013,403024002755,TULSA,ECDC REED,TULSA,OK,74128,1,1,PK,PK,1,6,2,2,VIRTUALNO,121,22,143,152,36.154300,-95.854900
2013,403024029767,TULSA,TULSA MET JHS,TULSA,OK,74115,1,1,07,08,2,5,1,2,VIRTUALNO,46,3,49,52,36.184700,-95.907400
2013,403024029768,TULSA,BURROUGHS ES,TULSA,OK,74106,1,1,PK,06,1,5,1,2,VIRTUALNO,317,15,332,335,36.183500,-95.994900
2013,403024029769,TULSA,CARNEGIE ES,TULSA,OK,74135,1,1,PK,05,1,6,2,2,VIRTUALNO,105,38,143,446,36.083000,-95.928400
2013,403024029770,TULSA,CELIA CLINTON ES,TULSA,OK,74115,1,1,PK,06,1,5,1,2,VIRTUALNO,573,37,610,613,36.180000,-95.941300
2013,403024029771,TULSA,COLUMBUS ES,TULSA,OK,74129,1,1,PK,06,1,5,1,2,VIRTUALNO,324,48,372,375,36.124400,-95.858200
2013,403024029772,TULSA,COOPER ES,TULSA,OK,74128,1,1,PK,06,1,5,1,2,VIRTUALNO,737,98,835,850,36.136300,-95.840700
2013,403024029773,TULSA,ECDC BUNCHE,TULSA,OK,74126,1,1,PK,KG,1,4,1,2,VIRTUALNO,227,12,239,705,36.231500,-95.993500
2013,403024029774,TULSA,ELIOT ES,TULSA,OK,74105,1,1,PK,05,1,6,2,2,VIRTUALNO,107,26,133,419,36.111100,-95.972100
2013,403024029775,TULSA,EMERSON ES,TULSA,OK,74106,1,1,PK,06,1,5,1,2,VIRTUALNO,284,24,308,311,36.167500,-95.995100
2013,403024029776,TULSA,GRIMES ES,TULSA,OK,74105,1,1,PK,06,1,5,1,2,VIRTUALNO,195,40,235,282,36.083200,-95.941200
2013,403024029777,TULSA,HAWTHORNE ES,TULSA,OK,74106,1,1,PK,06,1,5,1,2,VIRTUALNO,347,34,381,384,36.202800,-95.977000
2013,403024029778,TULSA,PATRICK HENRY ES,TULSA,OK,74135,1,1,PK,05,1,5,1,2,VIRTUALNO,290,44,334,483,36.103500,-95.934800
2013,403024029779,TULSA,HOOVER ES,TULSA,OK,74114,1,1,PK,06,1,5,1,2,VIRTUALNO,385,91,476,627,36.128900,-95.916800
2013,403024029780,TULSA,JACKSON ES,TULSA,OK,74115,1,1,PK,06,1,5,1,2,VIRTUALNO,329,20,349,352,36.184800,-95.930600
2013,403024029782,TULSA,KERR ES,TULSA,OK,74128,1,1,KG,06,1,5,1,2,VIRTUALNO,506,63,569,572,36.157100,-95.848000
2013,403024029783,TULSA,KEY ES,TULSA,OK,74135,1,1,PK,06,1,5,1,2,VIRTUALNO,495,51,546,567,36.081600,-95.912000
2013,403024029784,TULSA,LANIER ES,TULSA,OK,74112,1,1,PK,05,1,5,1,2,VIRTUALNO,181,40,221,313,36.136000,-95.939900
2013,403024029785,TULSA,LEE ES,TULSA,OK,74119,1,1,PK,05,1,5,1,2,VIRTUALNO,180,33,213,401,36.134300,-95.983600
2013,403024029786,TULSA,LINDBERGH ES,TULSA,OK,74112,1,1,PK,06,1,5,1,2,VIRTUALNO,429,44,473,476,36.148800,-95.876900
2013,403024029787,TULSA,MACARTHUR ES,TULSA,OK,74129,1,1,PK,06,1,5,1,2,VIRTUALNO,406,46,452,455,36.130500,-95.896300
2013,403024029788,TULSA,MARSHALL ES,TULSA,OK,74105,1,1,PK,06,1,5,1,2,VIRTUALNO,409,23,432,435,36.082400,-95.977500
2013,403024029789,TULSA,MCCLURE ES,TULSA,OK,74136,1,1,KG,06,1,5,1,2,VIRTUALNO,514,22,536,539,36.074500,-95.963700
2013,403024029790,TULSA,MCKINLEY ES,TULSA,OK,74115,1,1,PK,06,1,5,1,2,VIRTUALNO,522,34,556,559,36.168900,-95.901500
2013,403024029791,TULSA,MITCHELL ES,TULSA,OK,74115,1,1,PK,06,1,5,1,2,VIRTUALNO,479,44,523,526,36.165400,-95.894700
2013,403024029792,TULSA,PEARY ES,TULSA,OK,74128,1,1,PK,06,1,5,1,2,VIRTUALNO,294,37,331,346,36.137400,-95.855700
2013,403024029794,TULSA,SALK ES,TULSA,OK,74145,1,1,PK,06,1,5,1,2,VIRTUALNO,455,78,533,613,36.081400,-95.890900
2013,403024029796,TULSA,SEQUOYAH ES,TULSA,OK,74110,1,1,PK,06,1,5,1,2,VIRTUALNO,501,53,554,557,36.164900,-95.953800
2013,403024029797,TULSA,SKELLY ES,TULSA,OK,74129,1,1,PK,06,1,5,1,2,VIRTUALNO,901,136,1037,1040,36.119900,-95.875800
2013,403024029798,TULSA,WRIGHT ES,TULSA,OK,74105,1,1,PK,05,1,5,1,2,VIRTUALNO,297,62,359,404,36.098200,-95.978000
2013,403024029799,TULSA,DISNEY ES,TULSA,OK,74129,1,1,KG,06,1,5,1,2,VIRTUALNO,758,122,880,894,36.127000,-95.844600
2013,403024029800,TULSA,GRISSOM ES,TULSA,OK,74133,1,1,PK,06,1,5,1,2,VIRTUALNO,163,39,202,360,36.066700,-95.896600
2013,403024029854,TULSA,ACADEMY CENTRAL ES,TULSA,OK,74127,1,1,PK,06,1,5,1,2,VIRTUALNO,335,18,353,356,36.181000,-96.013100
2013,403027001683,TUPELO,TUPELO ES,TUPELO,OK,74572,1,1,PK,08,1,5,1,2,VIRTUALNO,144,12,156,187,34.602800,-96.425600
2013,403027001684,TUPELO,TUPELO HS,TUPELO,OK,74572,1,1,09,12,3,4,1,2,VIRTUALNO,32,8,40,71,34.603700,-96.425700
2013,403029001685,TURKEY FORD,TURKEY FORD PUBLIC SCHOOL,WYANDOTTE,OK,74370,1,1,PK,06,1,5,1,2,VIRTUALNO,48,18,66,103,36.669100,-94.679600
2013,403030001686,TURNER,TURNER ES,BURNEYVILLE,OK,73430,1,1,PK,08,1,5,1,2,VIRTUALNO,112,37,149,249,33.939500,-97.319700
2013,403030001687,TURNER,TURNER HS,BURNEYVILLE,OK,73430,1,1,09,12,3,4,1,2,VIRTUALNO,26,12,38,90,33.939500,-97.319700
2013,403033001688,TURPIN,TURPIN ES,TURPIN,OK,73950,1,1,PK,08,1,5,1,2,VIRTUALNO,119,35,154,323,36.865000,-100.881800
2013,403033001689,TURPIN,TURPIN HS,TURPIN,OK,73950,1,1,09,12,3,5,1,2,VIRTUALNO,76,16,92,101,36.865000,-100.881800
2013,403036001690,TUSHKA,TUSHKA ES,ATOKA,OK,74525,1,1,PK,08,1,5,1,2,VIRTUALNO,145,51,196,277,34.317700,-96.166100
2013,403036029613,TUSHKA,TUSHKA HS,ATOKA,OK,74525,1,1,09,12,3,4,1,2,VIRTUALNO,76,22,98,169,34.317300,-96.166200
2013,403039001692,TUSKAHOMA,TUSKAHOMA PUBLIC SCHOOL,TUSKAHOMA,OK,74574,1,1,PK,08,1,5,1,2,VIRTUALNO,76,12,88,107,34.641200,-95.281200
2013,403042001693,TUTTLE,TUTTLE ES,TUTTLE,OK,73089,1,1,PK,03,1,2,1,2,VIRTUALNO,134,39,173,614,35.288400,-97.814300
2013,403042001695,TUTTLE,TUTTLE HS,TUTTLE,OK,73089,1,1,09,12,3,6,2,2,VIRTUALNO,65,25,90,504,35.284900,-97.811100
2013,403042001696,TUTTLE,TUTTLE MS,TUTTLE,OK,73089,1,1,06,08,2,6,2,2,VIRTUALNO,56,32,88,385,35.286400,-97.807300
2013,403042029678,TUTTLE,TUTTLE INTERMEDIATE ES,TUTTLE,OK,73089,1,1,04,05,2,2,1,2,VIRTUALNO,50,22,72,296,35.287800,-97.814400
2013,403045001697,TWIN HILLS,TWIN HILLS PUBLIC SCHOOL,OKMULGEE,OK,74447,1,1,PK,08,1,5,1,2,VIRTUALNO,196,38,234,372,35.751800,-95.838600
2013,403048001698,TYRONE,TYRONE ES,TYRONE,OK,73951,1,1,PK,08,1,5,1,2,VIRTUALNO,97,27,124,191,36.958700,-101.068500
2013,403048001699,TYRONE,TYRONE HS,TYRONE,OK,73951,1,1,09,12,3,4,1,2,VIRTUALNO,26,8,34,70,36.958700,-101.068500
2013,403060001461,UNION,UNION 6TH-7TH GRADE CTR,TULSA,OK,74133,1,1,06,07,2,5,1,2,VIRTUALNO,1192,293,1485,2272,36.074900,-95.863600
2013,403060001525,UNION,UNION 8TH GRADE CTR,BROKEN ARROW,OK,74012,1,1,08,08,4,4,1,2,VIRTUALNO,615,115,730,1126,36.067200,-95.848800
2013,403060001526,UNION,UNION NINTH GRADE CENTER,BROKEN ARROW,OK,74012,1,1,09,09,4,4,1,2,VIRTUALNO,620,150,770,1217,36.052600,-95.853200
2013,403060001700,UNION,BOEVERS ES,TULSA,OK,74134,1,1,PK,05,1,5,1,2,VIRTUALNO,424,92,516,558,36.112500,-95.827500
2013,403060001701,UNION,BRIARGLEN ES,TULSA,OK,74146,1,1,PK,05,1,5,1,2,VIRTUALNO,446,102,548,553,36.114500,-95.840800
2013,403060001702,UNION,GROVE ES,TULSA,OK,74133,1,1,PK,05,1,5,1,2,VIRTUALNO,465,91,556,611,36.072800,-95.861100
2013,403060001703,UNION,CLARK ES,TULSA,OK,74146,1,1,PK,05,1,5,1,2,VIRTUALNO,551,65,616,638,36.110300,-95.862100
2013,403060001704,UNION,UNION HS,TULSA,OK,74133,1,1,10,12,3,4,1,2,VIRTUALNO,1489,419,1908,3336,36.066600,-95.870700
2013,403060001883,UNION,PETERS ES,BROKEN ARROW,OK,74012,1,1,PK,05,1,4,1,2,VIRTUALNO,187,71,258,500,36.054800,-95.826600
2013,403060001911,UNION,DARNABY ES,TULSA,OK,74133,1,1,PK,05,1,1,1,2,VIRTUALNO,215,56,271,647,36.039600,-95.891600
2013,403060002099,UNION,CEDAR RIDGE ES,TULSA,OK,74133,1,1,PK,05,1,6,2,2,VIRTUALNO,126,49,175,518,36.021900,-95.867400
2013,403060002317,UNION,MARSHALL T. MOORE ES,BROKEN ARROW,OK,74012,1,1,PK,05,1,1,1,2,VIRTUALNO,131,47,178,482,36.058100,-95.847500
2013,403060002400,UNION,ROSA PARKS ES,TULSA,OK,74134,1,1,PK,05,1,5,1,2,VIRTUALNO,571,85,656,709,36.096300,-95.822400
2013,403060002672,UNION,THOMAS JEFFERSON ES,TULSA,OK,74133,1,1,PK,05,1,5,1,2,VIRTUALNO,320,81,401,576,36.041800,-95.856600
2013,403060029809,UNION,ANDERSEN ES,BROKEN ARROW,OK,74012,1,1,PK,05,1,6,2,2,VIRTUALNO,118,36,154,477,36.040400,-95.841400
2013,403060029810,UNION,MCAULIFFE ES,BROKEN ARROW,OK,74012,1,1,PK,05,1,5,1,2,VIRTUALNO,555,89,644,705,36.065100,-95.849900
2013,403060029851,UNION,JARMAN ES,TULSA,OK,74133,1,1,PK,05,1,4,1,2,VIRTUALNO,347,56,403,601,36.050000,-95.876200
2013,403063001706,UNION CITY,UNION CITY ES,UNION CITY,OK,73090,1,1,PK,08,1,5,1,2,VIRTUALNO,91,30,121,203,35.392300,-97.942200
2013,403063001707,UNION CITY,UNION CITY HS,UNION CITY,OK,73090,1,1,09,12,3,4,1,2,VIRTUALNO,36,17,53,98,35.392300,-97.942200
2013,403087001710,VALLIANT,VALLIANT ES,VALLIANT,OK,74764,1,1,PK,05,1,5,1,2,VIRTUALNO,269,33,302,385,34.004300,-95.087500
2013,403087001712,VALLIANT,VALLIANT MS,VALLIANT,OK,74764,1,1,06,08,2,5,1,2,VIRTUALNO,146,28,174,220,34.003800,-95.087200
2013,403087029700,VALLIANT,VALLIANT HS,VALLIANT,OK,74764,1,1,09,12,3,5,1,2,VIRTUALNO,205,34,239,329,34.004900,-95.086400
2013,403096001714,VANOSS,VANOSS ES,ADA,OK,74820,1,1,PK,08,1,5,1,2,VIRTUALNO,217,52,269,413,34.759100,-96.868200
2013,403096029748,VANOSS,VANOSS HS,ADA,OK,74820,1,1,09,12,3,4,1,2,VIRTUALNO,57,13,70,110,34.759100,-96.868200
2013,403099001717,VARNUM,VARNUM ES,SEMINOLE,OK,74868,1,1,PK,08,1,5,1,2,VIRTUALNO,161,21,182,227,35.176700,-96.687800
2013,403099029758,VARNUM,VARNUM HS,SEMINOLE,OK,74868,1,1,09,12,3,4,1,2,VIRTUALNO,41,3,44,67,35.176900,-96.687900
2013,403102001455,VELMA-ALMA,VELMA-ALMA MS,VELMA,OK,73491,1,1,06,08,2,4,1,2,VIRTUALNO,23,4,27,84,34.452900,-97.670600
